id	type	parentid, name	parentid	parenttype	maxlat	maxlong	minlat	minlong
09007	C	CT, Middlesex	CT	S	41.64699936	-72.30553436	41.17777252	-72.75218201
09009	C	CT, New Haven	CT	S	41.64431000	-72.52790070	41.08710861	-73.32706451
09011	C	CT, New London	CT	S	41.71442032	-71.78787231	41.21500397	-72.46672821
09013	C	CT, Tolland	CT	S	42.03414154	-72.09922791	41.58890152	-72.51833344
09015	C	CT, Windham	CT	S	42.02880096	-71.78699493	41.63432693	-72.25274658
11001	C	DC, District of Columbia	DC	S	38.99510956	-76.90939331	38.79151154	-77.11990356
10001	C	DE, Kent	DE	S	39.38735199	-75.13607025	38.83000946	-75.75997925
10003	C	DE, New Castle	DE	S	39.83900833	-75.40533447	39.28998947	-75.78875732
10005	C	DE, Sussex	DE	S	39.00011063	-74.98416138	38.45101166	-75.72261047
12001	C	FL, Alachua	FL	S	29.94496346	-82.04979706	29.41750145	-82.65858459
12003	C	FL, Baker	FL	S	30.58427238	-82.04881287	30.13644981	-82.45954132
12005	C	FL, Bay	FL	S	30.56781769	-85.38413239	29.90108490	-85.99993896
12007	C	FL, Bradford	FL	S	30.14324188	-82.04615784	29.71866798	-82.41878510
12009	C	FL, Brevard	FL	S	28.79133034	-80.38507080	27.82205772	-80.98725128
12011	C	FL, Broward	FL	S	26.33469772	-80.01527405	25.95675087	-80.88123322
12013	C	FL, Calhoun	FL	S	30.60807991	-84.93251801	30.19988823	-85.38963318
12015	C	FL, Charlotte	FL	S	27.03528786	-81.56268311	26.76876831	-82.43732452
12017	C	FL, Citrus	FL	S	29.05265808	-82.16939545	28.66566849	-82.84825134
12019	C	FL, Clay	FL	S	30.19346619	-81.58078766	29.71866989	-82.04943848
12021	C	FL, Collier	FL	S	26.51706886	-80.87274933	25.76952934	-81.90550232
12023	C	FL, Columbia	FL	S	30.59771919	-82.45284271	29.82610893	-82.80010986
12027	C	FL, DeSoto	FL	S	27.34071922	-81.56224823	27.03163147	-82.05756378
12029	C	FL, Dixie	FL	S	29.82543755	-82.90395355	29.25098991	-83.48126221
12031	C	FL, Duval	FL	S	30.58613205	-81.31726074	30.10374832	-82.04949951
12033	C	FL, Escambia	FL	S	30.99905586	-86.91661072	30.22950554	-87.63494110
12035	C	FL, Flagler	FL	S	29.67108727	-81.04192352	29.26108360	-81.52370453
12037	C	FL, Franklin	FL	S	30.01392365	-84.25639343	29.53644562	-85.24604034
12039	C	FL, Gadsden	FL	S	30.71154213	-84.28121185	30.38781166	-84.93251801
12041	C	FL, Gilchrist	FL	S	29.93291283	-82.65631866	29.56246758	-82.97305298
12043	C	FL, Glades	FL	S	27.21090889	-80.87023926	26.76820374	-81.56608582
12045	C	FL, Gulf	FL	S	30.20142174	-85.01786041	29.60440636	-85.47460175
12047	C	FL, Hamilton	FL	S	30.63441658	-82.64544678	30.31868172	-83.30945587
12049	C	FL, Hardee	FL	S	27.64661407	-81.56330109	27.33670807	-82.05575562
12051	C	FL, Hendry	FL	S	26.95891953	-80.87980652	26.25304413	-81.56629944
12053	C	FL, Hernando	FL	S	28.69504547	-82.05459595	28.43329048	-82.77843475
12055	C	FL, Highlands	FL	S	27.64667892	-80.94310760	27.03228760	-81.56393433
12057	C	FL, Hillsborough	FL	S	28.17337990	-82.05401611	27.57055092	-82.82302856
12059	C	FL, Holmes	FL	S	30.99692726	-85.49827576	30.70301628	-86.03777313
12061	C	FL, Indian River	FL	S	27.86136246	-80.26354218	27.55673790	-80.88156891
12063	C	FL, Jackson	FL	S	31.00096893	-84.85816956	30.56433487	-85.59995270
12065	C	FL, Jefferson	FL	S	30.67209625	-83.60411835	30.01222420	-84.07623291
12067	C	FL, Lafayette	FL	S	30.26067543	-82.87590027	29.82222176	-83.37088776
12069	C	FL, Lake	FL	S	29.27699280	-81.34972382	28.34516335	-81.95764160
12071	C	FL, Lee	FL	S	26.78955650	-81.56217957	26.31623459	-82.33503723
12073	C	FL, Leon	FL	S	30.68525505	-83.97716522	30.27343750	-84.71524048
12075	C	FL, Levy	FL	S	29.59131432	-82.40316010	28.91452980	-83.23986053
12077	C	FL, Liberty	FL	S	30.60639381	-84.54389954	29.97139931	-85.15297699
12079	C	FL, Madison	FL	S	30.65125465	-83.17096710	30.25994873	-83.82172394
12081	C	FL, Manatee	FL	S	27.64665794	-82.05435181	27.20776939	-82.82302856
12083	C	FL, Marion	FL	S	29.52107620	-81.63869476	28.95977783	-82.53621674
12085	C	FL, Martin	FL	S	27.26383018	-80.02275085	26.95653343	-80.88563538
12087	C	FL, Monroe	FL	S	25.80560684	-80.15024567	24.39691925	-82.98748016
12089	C	FL, Nassau	FL	S	30.82879448	-81.34696960	30.27333641	-82.05048370
12091	C	FL, Okaloosa	FL	S	30.99697876	-86.38840485	30.32533264	-86.80055237
12093	C	FL, Okeechobee	FL	S	27.64323807	-80.67736053	26.95891953	-81.21349335
12095	C	FL, Orange	FL	S	28.78609085	-80.86290741	28.34658623	-81.65872955
12097	C	FL, Osceola	FL	S	28.34858513	-80.86139679	27.64199066	-81.65727234
12099	C	FL, Palm Beach	FL	S	26.97103310	-79.97473145	26.32075691	-80.88623047
12101	C	FL, Pasco	FL	S	28.47854614	-82.05522156	28.17104530	-82.90791321
12103	C	FL, Pinellas	FL	S	28.17334557	-82.54061890	27.61027336	-82.90840912
12105	C	FL, Polk	FL	S	28.36185265	-81.13155365	27.64323807	-82.10623932
12107	C	FL, Putnam	FL	S	29.83962059	-81.43355560	29.32444000	-82.05615234
12109	C	FL, St. Johns	FL	S	30.25294113	-81.15081787	29.62240601	-81.69035339
12111	C	FL, St. Lucie	FL	S	27.55871391	-80.13804626	27.20567894	-80.68000031
12113	C	FL, Santa Rosa	FL	S	30.99959373	-86.78591919	30.31872368	-87.31276703
12115	C	FL, Sarasota	FL	S	27.38972092	-82.05649567	26.94532394	-82.70543671
12117	C	FL, Seminole	FL	S	28.87922668	-80.98686981	28.61027718	-81.45969391
12119	C	FL, Sumter	FL	S	28.96052933	-81.95329285	28.30467033	-82.31159973
12121	C	FL, Suwannee	FL	S	30.44217491	-82.75904846	29.88356781	-83.25315094
12123	C	FL, Taylor	FL	S	30.30421257	-83.31885529	29.62939453	-83.99988556
12125	C	FL, Union	FL	S	30.14311600	-82.13805389	29.92001534	-82.57563782
12127	C	FL, Volusia	FL	S	29.43246269	-80.66345978	28.61299706	-81.68087769
12129	C	FL, Wakulla	FL	S	30.30350113	-84.07545471	29.95804977	-84.73720551
12131	C	FL, Walton	FL	S	30.99447632	-85.84471893	30.21307755	-86.39750671
12133	C	FL, Washington	FL	S	30.83054924	-85.43225861	30.38948441	-85.99362183
13001	C	GA, Appling	GA	S	31.96618271	-82.04863739	31.46942520	-82.55071259
13003	C	GA, Atkinson	GA	S	31.42049026	-82.62911987	31.18298721	-83.14080048
13005	C	GA, Bacon	GA	S	31.71079254	-82.22684479	31.41679382	-82.62835693
13007	C	GA, Baker	GA	S	31.45342636	-84.14060974	31.07840157	-84.64194489
13009	C	GA, Baldwin	GA	S	33.19038010	-83.04425812	32.92613983	-83.42903137
13011	C	GA, Banks	GA	S	34.49181747	-83.33807373	34.19749832	-83.66979980
13013	C	GA, Barrow	GA	S	34.12753296	-83.53738403	33.89479065	-83.86911774
13015	C	GA, Bartow	GA	S	34.41305923	-84.64429474	34.07529831	-85.04707336
13017	C	GA, Ben Hill	GA	S	31.85178947	-82.99578857	31.65158272	-83.48312378
13019	C	GA, Berrien	GA	S	31.47608948	-83.03369904	31.02539825	-83.43901062
13021	C	GA, Bibb	GA	S	32.95279312	-83.48960114	32.66062164	-83.89302826
13023	C	GA, Bleckley	GA	S	32.58425522	-83.13899231	32.27236176	-83.49802399
13025	C	GA, Brantley	GA	S	31.37338066	-81.73153687	31.01059914	-82.28462219
13027	C	GA, Brooks	GA	S	31.07827568	-83.30924225	30.63441658	-83.74387360
13029	C	GA, Bryan	GA	S	32.24134827	-81.13842773	31.71257210	-81.78192902
13031	C	GA, Bulloch	GA	S	32.65333557	-81.43331909	32.15237427	-82.03024292
13033	C	GA, Burke	GA	S	33.29721832	-81.54183197	32.80375671	-82.31649780
13035	C	GA, Butts	GA	S	33.45125961	-83.80780029	33.18029404	-84.12376404
13037	C	GA, Calhoun	GA	S	31.64367104	-84.41251373	31.42788124	-84.82806396
13039	C	GA, Camden	GA	S	31.16962624	-81.30477142	30.70873642	-81.93598175
13043	C	GA, Candler	GA	S	32.56006241	-81.91864777	32.26863480	-82.25466919
13045	C	GA, Carroll	GA	S	33.81235886	-84.80893707	33.42550659	-85.33822632
13047	C	GA, Catoosa	GA	S	34.98764801	-84.97966003	34.76763916	-85.26512146
13049	C	GA, Charlton	GA	S	31.07582283	-81.89221954	30.35615158	-82.42044067
13051	C	GA, Chatham	GA	S	32.23759079	-80.75141907	31.70519829	-81.39170074
13053	C	GA, Chattahoochee	GA	S	32.53495789	-84.63732147	32.22095108	-85.00740051
13055	C	GA, Chattooga	GA	S	34.58933258	-85.10774994	34.28613663	-85.52725983
13057	C	GA, Cherokee	GA	S	34.41259003	-84.25741577	34.07329941	-84.65923309
13059	C	GA, Clarke	GA	S	34.04057312	-83.24077606	33.84810638	-83.53738403
13061	C	GA, Clay	GA	S	31.78046227	-84.79910278	31.48587036	-85.14112854
13063	C	GA, Clayton	GA	S	33.64880753	-84.24362183	33.35258484	-84.45892334
13065	C	GA, Clinch	GA	S	31.18475151	-82.41880035	30.58174324	-82.97137451
13067	C	GA, Cobb	GA	S	34.08143997	-84.37472534	33.74350739	-84.73953247
13069	C	GA, Coffee	GA	S	31.81618309	-82.59626770	31.36384773	-83.15086365
13071	C	GA, Colquitt	GA	S	31.33491135	-83.50562286	31.02588844	-84.01387787
13073	C	GA, Columbia	GA	S	33.70064545	-82.02823639	33.35471344	-82.44188690
13075	C	GA, Cook	GA	S	31.35040665	-83.28012848	31.02727509	-83.57681274
13077	C	GA, Coweta	GA	S	33.51176071	-84.49685669	33.19104385	-85.01535797
13079	C	GA, Crawford	GA	S	32.85713577	-83.70108795	32.52991486	-84.20262909
13081	C	GA, Crisp	GA	S	32.03086853	-83.60945129	31.80348778	-83.96128082
13083	C	GA, Dade	GA	S	34.98467636	-85.36392212	34.62385941	-85.60516357
13085	C	GA, Dawson	GA	S	34.61791611	-83.95730591	34.33382797	-84.34595490
13087	C	GA, Decatur	GA	S	31.07947922	-84.37593079	30.68999290	-84.87014008
13089	C	GA, DeKalb	GA	S	33.97050095	-84.02371216	33.61460495	-84.35022736
13091	C	GA, Dodge	GA	S	32.45253372	-82.87178802	31.90032578	-83.37399292
13093	C	GA, Dooly	GA	S	32.29215622	-83.60614014	32.02809143	-84.03280640
13095	C	GA, Dougherty	GA	S	31.65027428	-83.98160553	31.43585587	-84.45661926
13097	C	GA, Douglas	GA	S	33.80600739	-84.57813263	33.57331467	-84.91105652
13099	C	GA, Early	GA	S	31.51866913	-84.62757874	31.07258987	-85.11460114
13101	C	GA, Echols	GA	S	30.87252045	-82.57934570	30.59182739	-83.13661957
13103	C	GA, Effingham	GA	S	32.59543610	-81.12063599	32.09588623	-81.54757690
13105	C	GA, Elbert	GA	S	34.28894043	-82.56458282	33.95581055	-83.10276031
13107	C	GA, Emanuel	GA	S	32.84128952	-82.00151062	32.29188156	-82.64743805
13109	C	GA, Evans	GA	S	32.27888489	-81.71848297	32.04790115	-82.02533722
13111	C	GA, Fannin	GA	S	34.98841095	-84.09297180	34.60260773	-84.62274933
13113	C	GA, Fayette	GA	S	33.55111313	-84.38276672	33.25651169	-84.62690735
13115	C	GA, Floyd	GA	S	34.58748245	-85.00523376	34.07913208	-85.46220398
13117	C	GA, Forsyth	GA	S	34.33523560	-83.92573547	34.05084610	-84.25968933
13119	C	GA, Franklin	GA	S	34.53674698	-83.05184937	34.22399902	-83.39839172
13121	C	GA, Fulton	GA	S	34.18632889	-84.09738922	33.50241470	-84.85071564
13123	C	GA, Gilmer	GA	S	34.85556030	-84.19348145	34.54849625	-84.65702820
13125	C	GA, Glascock	GA	S	33.32717896	-82.43195343	33.11889648	-82.75587463
13127	C	GA, Glynn	GA	S	31.45334625	-81.18292999	30.99064445	-81.78253174
13129	C	GA, Gordon	GA	S	34.63413239	-84.64443207	34.38418961	-85.11135864
13131	C	GA, Grady	GA	S	31.07913017	-84.07292938	30.67579842	-84.38070679
13133	C	GA, Greene	GA	S	33.76173401	-82.95067596	33.35502625	-83.40605927
13135	C	GA, Gwinnett	GA	S	34.16790009	-83.79889679	33.75280762	-84.27682495
13137	C	GA, Habersham	GA	S	34.82719421	-83.33817291	34.43119049	-83.68159485
13139	C	GA, Hall	GA	S	34.51409531	-83.61486053	34.09828186	-84.06301117
13141	C	GA, Hancock	GA	S	33.46910858	-82.74694061	33.04994583	-83.27433014
13143	C	GA, Haralson	GA	S	33.90630341	-85.03668213	33.65208817	-85.38658142
13145	C	GA, Harris	GA	S	32.87249756	-84.68287659	32.58312988	-85.18489075
13147	C	GA, Hart	GA	S	34.49386978	-82.77318573	34.20984268	-83.11553955
13149	C	GA, Heard	GA	S	33.42810440	-84.93901825	33.12955856	-85.29380798
13151	C	GA, Henry	GA	S	33.64690781	-83.92351532	33.29822922	-84.35441589
13153	C	GA, Houston	GA	S	32.69222260	-83.48249817	32.28258133	-83.85684967
13155	C	GA, Irwin	GA	S	31.76967049	-82.99846649	31.47206116	-83.50103760
13157	C	GA, Jackson	GA	S	34.29527664	-83.35714722	33.96591187	-83.81769562
13159	C	GA, Jasper	GA	S	33.52621841	-83.53373718	33.13183594	-83.86322784
13161	C	GA, Jeff Davis	GA	S	31.97098923	-82.43045044	31.67130089	-82.83686829
13163	C	GA, Jefferson	GA	S	33.31327057	-82.23240662	32.76144791	-82.66198730
13165	C	GA, Jenkins	GA	S	32.95395279	-81.76765442	32.60686874	-82.14794159
13167	C	GA, Johnson	GA	S	32.82235718	-82.43415070	32.51263046	-82.95706940
13169	C	GA, Jones	GA	S	33.18583298	-83.35768127	32.84279251	-83.81684875
13171	C	GA, Lamar	GA	S	33.20282364	-84.04091644	32.93149567	-84.27014160
13173	C	GA, Lanier	GA	S	31.18461990	-82.96984100	30.84680557	-83.19787598
13175	C	GA, Laurens	GA	S	32.71575928	-82.63312531	32.14727402	-83.22657776
13177	C	GA, Lee	GA	S	31.91618919	-83.92253113	31.62197113	-84.33856964
13179	C	GA, Liberty	GA	S	32.09268570	-81.04978943	31.52098083	-81.82435608
13181	C	GA, Lincoln	GA	S	33.98462677	-82.21865082	33.63824463	-82.64619446
13183	C	GA, Long	GA	S	32.01482391	-81.49186707	31.53870201	-81.98173523
13185	C	GA, Lowndes	GA	S	31.03196335	-83.01961517	30.62396622	-83.48476410
13187	C	GA, Lumpkin	GA	S	34.74085236	-83.83160400	34.41870117	-84.19346619
13189	C	GA, McDuffie	GA	S	33.65998077	-82.29407501	33.31135941	-82.64975739
13191	C	GA, McIntosh	GA	S	31.69951439	-81.09538269	31.29072762	-81.66843414
13193	C	GA, Macon	GA	S	32.53060532	-83.83667755	32.17108917	-84.25591278
13195	C	GA, Madison	GA	S	34.27371979	-82.97634125	33.99886322	-83.40264893
13197	C	GA, Marion	GA	S	32.56208420	-84.38991547	32.13405991	-84.65892029
13199	C	GA, Meriwether	GA	S	33.23150253	-84.49275970	32.84463882	-84.86462402
13201	C	GA, Miller	GA	S	31.25950432	-84.53717041	31.06801033	-84.92242432
13205	C	GA, Mitchell	GA	S	31.44367790	-83.99784088	31.07720757	-84.50833893
13207	C	GA, Monroe	GA	S	33.20263290	-83.70609283	32.84833527	-84.12427521
13209	C	GA, Montgomery	GA	S	32.35384750	-82.40912628	31.94868851	-82.65625763
13211	C	GA, Morgan	GA	S	33.81775665	-83.26939392	33.43447113	-83.68745422
13213	C	GA, Murray	GA	S	34.98833084	-84.58230591	34.58318710	-84.94417572
13215	C	GA, Muscogee	GA	S	32.60813522	-84.66746521	32.37387466	-85.08078766
13217	C	GA, Newton	GA	S	33.74430847	-83.67479706	33.36834717	-84.05438232
13219	C	GA, Oconee	GA	S	33.96591187	-83.27555847	33.69839478	-83.64669037
13221	C	GA, Oglethorpe	GA	S	34.04766083	-82.77935028	33.69055939	-83.30661774
13223	C	GA, Paulding	GA	S	34.08259964	-84.72323608	33.77360153	-85.05030823
13225	C	GA, Peach	GA	S	32.69281387	-83.70101166	32.43888092	-84.01815033
13227	C	GA, Pickens	GA	S	34.56368256	-84.25672150	34.37329102	-84.65436554
13229	C	GA, Pierce	GA	S	31.53070831	-81.99237823	31.20235634	-82.42084503
13231	C	GA, Pike	GA	S	33.20888138	-84.24765778	32.96909714	-84.53837585
13233	C	GA, Polk	GA	S	34.10066986	-84.92274475	33.89921188	-85.42185211
13235	C	GA, Pulaski	GA	S	32.40223312	-83.29122162	32.10390472	-83.61585999
13237	C	GA, Putnam	GA	S	33.48344803	-83.14360046	33.16760254	-83.54541016
13239	C	GA, Quitman	GA	S	31.99185753	-84.90700531	31.77096367	-85.14187622
13241	C	GA, Rabun	GA	S	35.00077057	-83.09825897	34.71599197	-83.66167450
13243	C	GA, Randolph	GA	S	31.93184090	-84.53542328	31.61855125	-84.95932770
13245	C	GA, Richmond	GA	S	33.54493332	-81.82863617	33.22714996	-82.35365295
13247	C	GA, Rockdale	GA	S	33.78620911	-83.91320801	33.52605057	-84.18451691
13249	C	GA, Schley	GA	S	32.42810059	-84.18165588	32.15849304	-84.43021393
13251	C	GA, Screven	GA	S	33.04565430	-81.38933563	32.48961258	-81.86803436
13253	C	GA, Seminole	GA	S	31.07556343	-84.73085785	30.71149445	-85.02857208
13255	C	GA, Spalding	GA	S	33.35275269	-84.08893585	33.17855835	-84.50896454
13257	C	GA, Stephens	GA	S	34.68699646	-83.10356140	34.46089554	-83.45990753
13259	C	GA, Stewart	GA	S	32.23295212	-84.63111877	31.92030716	-85.06822968
13261	C	GA, Sumter	GA	S	32.22970581	-83.92057800	31.87329292	-84.44380951
13263	C	GA, Talbot	GA	S	32.88333130	-84.28651428	32.51863861	-84.70337677
13265	C	GA, Taliaferro	GA	S	33.73330688	-82.67991638	33.43814850	-83.01417542
13267	C	GA, Tattnall	GA	S	32.31878281	-81.76173401	31.78260803	-82.23406982
13269	C	GA, Taylor	GA	S	32.74750900	-84.00358582	32.37205124	-84.45315552
13271	C	GA, Telfair	GA	S	32.15327454	-82.64559937	31.77658653	-83.20594788
13273	C	GA, Terrell	GA	S	31.96753883	-84.25842285	31.62107086	-84.60308838
13275	C	GA, Thomas	GA	S	31.07798767	-83.73638153	30.65838623	-84.11918640
13277	C	GA, Tift	GA	S	31.59781837	-83.33857727	31.32618713	-83.66658783
13279	C	GA, Toombs	GA	S	32.35401917	-82.18190002	31.91289711	-82.48258972
13281	C	GA, Towns	GA	S	34.99249268	-83.54688263	34.79089737	-83.94627380
13283	C	GA, Treutlen	GA	S	32.51267624	-82.38205719	32.29359436	-82.74735260
13285	C	GA, Troup	GA	S	33.22469330	-84.86147308	32.86664963	-85.23651886
13287	C	GA, Turner	GA	S	31.85409546	-83.45268250	31.56631470	-83.80269623
13289	C	GA, Twiggs	GA	S	32.89823914	-83.22657776	32.45230484	-83.61131287
13291	C	GA, Union	GA	S	34.98757553	-83.78040314	34.64184570	-84.17831421
13293	C	GA, Upson	GA	S	32.99969101	-84.12219238	32.69001770	-84.53385162
13295	C	GA, Walker	GA	S	34.98517609	-85.05044556	34.58191681	-85.53408813
13297	C	GA, Walton	GA	S	33.92990875	-83.50572968	33.59692001	-83.98220825
13299	C	GA, Ware	GA	S	31.46931458	-82.13195801	30.56859016	-82.70112610
13301	C	GA, Warren	GA	S	33.61101532	-82.38382721	33.25347900	-82.86660004
13303	C	GA, Washington	GA	S	33.23833084	-82.51084900	32.75635910	-83.07364655
13305	C	GA, Wayne	GA	S	31.82922935	-81.61306000	31.32712364	-82.14794159
13307	C	GA, Webster	GA	S	32.23310471	-84.43121338	31.91916466	-84.65582275
13309	C	GA, Wheeler	GA	S	32.31010818	-82.53975677	31.91888237	-82.94023895
13311	C	GA, White	GA	S	34.80133057	-83.61625671	34.50359726	-83.87719727
13313	C	GA, Whitfield	GA	S	34.98800278	-84.81074524	34.61571884	-85.16864777
13315	C	GA, Wilcox	GA	S	32.13343048	-83.17717743	31.84464645	-83.61225891
13317	C	GA, Wilkes	GA	S	33.99041748	-82.47951508	33.59631348	-82.98735809
13319	C	GA, Wilkinson	GA	S	33.00872803	-82.94526672	32.58425522	-83.40718842
13321	C	GA, Worth	GA	S	31.84844017	-83.64948273	31.31838417	-84.03280640
66010	C	GU, Guam	GU	S	13.70617867	145.00311279	13.18406963	144.56343079
15001	C	HI, Hawaii	HI	S	20.32122612	-154.75579834	18.86678505	-156.11585999
15003	C	HI, Honolulu	HI	S	28.51381874	-157.60003662	21.20239639	-178.41572571
15005	C	HI, Kalawao	HI	S	21.26594734	-156.87677002	21.13006973	-157.01506042
15007	C	HI, Kauai	HI	S	22.28458786	-159.24703979	21.61513519	-160.59976196
15009	C	HI, Maui	HI	S	21.28034782	-155.92810059	20.45414162	-157.36625671
19001	C	IA, Adair	IA	S	41.50413132	-94.24136353	41.15708923	-94.70070648
19003	C	IA, Adams	IA	S	41.15840912	-94.47050476	40.89933395	-94.92864990
19005	C	IA, Allamakee	IA	S	43.50101471	-91.05790710	43.08024597	-91.61102295
19007	C	IA, Appanoose	IA	S	40.89889526	-92.63781738	40.58401489	-93.09825134
19009	C	IA, Audubon	IA	S	41.86338425	-94.70034790	41.50413132	-95.09334564
19011	C	IA, Benton	IA	S	42.29894257	-91.83103943	41.86151886	-92.29915619
19013	C	IA, Black Hawk	IA	S	42.64245605	-92.06400299	42.29708099	-92.55494690
19015	C	IA, Boone	IA	S	42.21009445	-93.69812775	41.86301041	-94.16524506
19017	C	IA, Bremer	IA	S	42.90737152	-92.08140564	42.64195251	-92.55490112
19019	C	IA, Buchanan	IA	S	42.64392471	-91.59692383	42.29618835	-92.08246613
19021	C	IA, Buena Vista	IA	S	42.91013718	-94.91396332	42.56018448	-95.38827515
19023	C	IA, Butler	IA	S	42.90774536	-92.55355072	42.55574036	-93.02677917
19025	C	IA, Calhoun	IA	S	42.56026840	-94.39707947	42.20908356	-94.91490173
19027	C	IA, Carroll	IA	S	42.21027756	-94.62870026	41.86233521	-95.09309387
19029	C	IA, Cass	IA	S	41.50516510	-94.70007324	41.15790176	-95.15584564
19031	C	IA, Cedar	IA	S	41.94733429	-90.89806366	41.59713364	-91.36644745
19033	C	IA, Cerro Gordo	IA	S	43.25570679	-93.02313232	42.90750122	-93.49862671
19035	C	IA, Cherokee	IA	S	42.91041565	-95.38752747	42.56092834	-95.86090851
19037	C	IA, Chickasaw	IA	S	43.21364594	-92.08089447	42.90673828	-92.55446625
19039	C	IA, Clarke	IA	S	41.16201782	-93.55628204	40.89667130	-94.01488495
19041	C	IA, Clay	IA	S	43.25561142	-94.91339874	42.90972137	-95.38878632
19043	C	IA, Clayton	IA	S	43.08172989	-90.89694977	42.64374924	-91.60790253
19045	C	IA, Clinton	IA	S	42.03354645	-90.14006042	41.72769165	-90.89897919
19047	C	IA, Crawford	IA	S	42.21143723	-95.09102631	41.86314392	-95.67273712
19049	C	IA, Dallas	IA	S	41.86372757	-93.79042053	41.50309372	-94.28087616
19051	C	IA, Davis	IA	S	40.89971924	-92.17817688	40.59085464	-92.63917542
19053	C	IA, Decatur	IA	S	40.89937210	-93.55618286	40.57391357	-94.01549530
19055	C	IA, Delaware	IA	S	42.64584351	-91.13008118	42.29567337	-91.60895538
19057	C	IA, Des Moines	IA	S	41.07419205	-90.94297028	40.69630051	-91.40932465
19059	C	IA, Dickinson	IA	S	43.50119781	-94.91386414	43.25506210	-95.38821411
19061	C	IA, Dubuque	IA	S	42.67508316	-90.47380066	42.29463959	-91.13443756
19063	C	IA, Emmet	IA	S	43.50074768	-94.44229889	43.25480270	-94.91490173
19065	C	IA, Fayette	IA	S	43.08279419	-91.60526276	42.64175415	-92.08201599
19067	C	IA, Floyd	IA	S	43.21305847	-92.55399323	42.90703583	-93.02492523
19069	C	IA, Franklin	IA	S	42.90843964	-93.02492523	42.55654144	-93.49959564
19071	C	IA, Fremont	IA	S	40.90183258	-95.37062073	40.58050156	-95.88890839
19073	C	IA, Greene	IA	S	42.20990753	-94.16411591	41.86275864	-94.62979889
19075	C	IA, Grundy	IA	S	42.55683136	-92.53259277	42.20922089	-93.02711487
19077	C	IA, Guthrie	IA	S	41.86332321	-94.24135590	41.50355148	-94.74481964
19079	C	IA, Hamilton	IA	S	42.55798340	-93.46263885	42.20914078	-93.97181702
19081	C	IA, Hancock	IA	S	43.25567627	-93.49753571	42.90769958	-93.97178650
19083	C	IA, Hardin	IA	S	42.55756760	-93.00153351	42.20869827	-93.49960327
